Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instance256_m=2_n=15_l=15_c=5_s=0_4.txt,0.086601,37,32
adapted_instance256_m=2_n=15_l=15_c=5_s=0_5.txt,0.034884,38,32
adapted_instance256_m=2_n=15_l=15_c=5_s=0_6.txt,0.021718,37,32
adapted_instance256_m=2_n=15_l=15_c=5_s=0_7.txt,0.014739,41,33
adapted_instance256_m=2_n=15_l=15_c=5_s=0_8.txt,0.080373,40,37
adapted_instance256_m=2_n=15_l=15_c=5_s=0_9.txt,0.097483,37,34
adapted_instance256_m=2_n=15_l=15_c=5_s=0_10.txt,0.013328,44,33
adapted_instance258_m=2_n=15_l=15_c=5_s=2_1.txt,0.066316,39,34
adapted_instance258_m=2_n=15_l=15_c=5_s=2_2.txt,0.012937,40,34
adapted_instance258_m=2_n=15_l=15_c=5_s=2_3.txt,0.01284,40,35
adapted_instance258_m=2_n=15_l=15_c=5_s=2_4.txt,0.102511,41,33
adapted_instance258_m=2_n=15_l=15_c=5_s=2_5.txt,0.054452,37,34
adapted_instance258_m=2_n=15_l=15_c=5_s=2_6.txt,0.017437,41,35
adapted_instance258_m=2_n=15_l=15_c=5_s=2_7.txt,0.019133,37,34
adapted_instance258_m=2_n=15_l=15_c=5_s=2_8.txt,0.017127,38,33
adapted_instance258_m=2_n=15_l=15_c=5_s=2_9.txt,0.022666,38,32
adapted_instance258_m=2_n=15_l=15_c=5_s=2_10.txt,0.044134,38,34
adapted_instance260_m=2_n=15_l=15_c=5_s=1_1.txt,0.037444,38,36
adapted_instance260_m=2_n=15_l=15_c=5_s=1_2.txt,0.027708,41,33
adapted_instance260_m=2_n=15_l=15_c=5_s=1_3.txt,0.019807,38,34
adapted_instance260_m=2_n=15_l=15_c=5_s=1_4.txt,0.034727,39,33
adapted_instance260_m=2_n=15_l=15_c=5_s=1_5.txt,0.054413,37,34
adapted_instance260_m=2_n=15_l=15_c=5_s=1_6.txt,0.012437,41,35
adapted_instance260_m=2_n=15_l=15_c=5_s=1_7.txt,0.025231,40,35
adapted_instance260_m=2_n=15_l=15_c=5_s=1_8.txt,0.011631,41,33
adapted_instance260_m=2_n=15_l=15_c=5_s=1_9.txt,0.140574,42,34
adapted_instance260_m=2_n=15_l=15_c=5_s=1_10.txt,0.02681,39,34
adapted_instance262_m=2_n=15_l=15_c=5_s=0_1.txt,0.019814,40,34
adapted_instance262_m=2_n=15_l=15_c=5_s=0_2.txt,0.017323,40,34
adapted_instance262_m=2_n=15_l=15_c=5_s=0_3.txt,0.033281,38,31
adapted_instance262_m=2_n=15_l=15_c=5_s=0_4.txt,0.104668,40,32
adapted_instance262_m=2_n=15_l=15_c=5_s=0_5.txt,0.02145,36,31
adapted_instance262_m=2_n=15_l=15_c=5_s=0_6.txt,0.026326,38,33
adapted_instance262_m=2_n=15_l=15_c=5_s=0_7.txt,0.02052,39,32
adapted_instance262_m=2_n=15_l=15_c=5_s=0_8.txt,0.057469,38,35
adapted_instance262_m=2_n=15_l=15_c=5_s=0_9.txt,0.060927,37,33
adapted_instance262_m=2_n=15_l=15_c=5_s=0_10.txt,0.118346,41,33
adapted_instance264_m=2_n=15_l=15_c=5_s=2_1.txt,0.030222,42,34
adapted_instance264_m=2_n=15_l=15_c=5_s=2_2.txt,0.152589,40,34
adapted_instance264_m=2_n=15_l=15_c=5_s=2_3.txt,0.030413,42,36
adapted_instance264_m=2_n=15_l=15_c=5_s=2_4.txt,0.117448,39,35
adapted_instance264_m=2_n=15_l=15_c=5_s=2_5.txt,0.036484,42,34
adapted_instance264_m=2_n=15_l=15_c=5_s=2_6.txt,0.023238,41,33
adapted_instance264_m=2_n=15_l=15_c=5_s=2_7.txt,0.013002,40,38
adapted_instance264_m=2_n=15_l=15_c=5_s=2_8.txt,0.107925,40,33
adapted_instance264_m=2_n=15_l=15_c=5_s=2_9.txt,0.037098,39,34
adapted_instance264_m=2_n=15_l=15_c=5_s=2_10.txt,0.045678,42,35
adapted_instance266_m=2_n=15_l=15_c=5_s=1_1.txt,0.070093,37,35
adapted_instance266_m=2_n=15_l=15_c=5_s=1_2.txt,0.066256,41,35
adapted_instance266_m=2_n=15_l=15_c=5_s=1_3.txt,0.046987,39,34
adapted_instance266_m=2_n=15_l=15_c=5_s=1_4.txt,0.019732,38,34
adapted_instance266_m=2_n=15_l=15_c=5_s=1_5.txt,0.016799,39,33
adapted_instance266_m=2_n=15_l=15_c=5_s=1_6.txt,0.015073,36,33
adapted_instance266_m=2_n=15_l=15_c=5_s=1_7.txt,0.045443,37,33
adapted_instance266_m=2_n=15_l=15_c=5_s=1_8.txt,0.039202,42,33
adapted_instance266_m=2_n=15_l=15_c=5_s=1_9.txt,0.054257,35,32
adapted_instance266_m=2_n=15_l=15_c=5_s=1_10.txt,0.013787,36,32
adapted_instance268_m=2_n=15_l=15_c=5_s=0_1.txt,0.013202,37,32
adapted_instance268_m=2_n=15_l=15_c=5_s=0_2.txt,0.111127,38,31
adapted_instance268_m=2_n=15_l=15_c=5_s=0_3.txt,0.071131,40,35
adapted_instance268_m=2_n=15_l=15_c=5_s=0_4.txt,0.066949,34,32
adapted_instance268_m=2_n=15_l=15_c=5_s=0_5.txt,0.124298,37,33
adapted_instance268_m=2_n=15_l=15_c=5_s=0_6.txt,0.048571,38,32
adapted_instance268_m=2_n=15_l=15_c=5_s=0_7.txt,0.031748,37,30
adapted_instance268_m=2_n=15_l=15_c=5_s=0_8.txt,0.029923,41,34
adapted_instance268_m=2_n=15_l=15_c=5_s=0_9.txt,0.019348,43,33
adapted_instance268_m=2_n=15_l=15_c=5_s=0_10.txt,0.038183,39,31
adapted_instance270_m=2_n=15_l=15_c=5_s=2_1.txt,0.016444,37,32
adapted_instance270_m=2_n=15_l=15_c=5_s=2_2.txt,0.012077,36,33
adapted_instance270_m=2_n=15_l=15_c=5_s=2_3.txt,0.022426,39,31
adapted_instance270_m=2_n=15_l=15_c=5_s=2_4.txt,0.116318,40,31
adapted_instance270_m=2_n=15_l=15_c=5_s=2_5.txt,0.021645,39,33
adapted_instance270_m=2_n=15_l=15_c=5_s=2_6.txt,0.042385,41,33
adapted_instance270_m=2_n=15_l=15_c=5_s=2_7.txt,0.096453,41,30
adapted_instance270_m=2_n=15_l=15_c=5_s=2_8.txt,0.014257,39,31
adapted_instance270_m=2_n=15_l=15_c=5_s=2_9.txt,0.016239,35,33
adapted_instance270_m=2_n=15_l=15_c=5_s=2_10.txt,0.017798,39,34
adapted_instance272_m=2_n=15_l=15_c=10_s=1_1.txt,0.013096,35,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_2.txt,0.014876,34,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_3.txt,0.0101,35,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_4.txt,0.078853,36,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_5.txt,0.13042,35,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_6.txt,0.011628,35,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_7.txt,0.046102,37,34
adapted_instance272_m=2_n=15_l=15_c=10_s=1_8.txt,0.084558,37,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_9.txt,0.017937,36,33
adapted_instance272_m=2_n=15_l=15_c=10_s=1_10.txt,0.014196,33,33
adapted_instance274_m=2_n=15_l=15_c=10_s=0_1.txt,0.01438,39,32
adapted_instance274_m=2_n=15_l=15_c=10_s=0_2.txt,0.0844,34,33
adapted_instance274_m=2_n=15_l=15_c=10_s=0_3.txt,0.011612,37,32
adapted_instance274_m=2_n=15_l=15_c=10_s=0_4.txt,0.010686,34,32
adapted_instance274_m=2_n=15_l=15_c=10_s=0_5.txt,0.184659,38,33
adapted_instance274_m=2_n=15_l=15_c=10_s=0_6.txt,0.020442,39,32
adapted_instance274_m=2_n=15_l=15_c=10_s=0_7.txt,0.011554,38,33
adapted_instance274_m=2_n=15_l=15_c=10_s=0_8.txt,0.017051,38,32
adapted_instance274_m=2_n=15_l=15_c=10_s=0_9.txt,0.039859,36,32
adapted_instance274_m=2_n=15_l=15_c=10_s=0_10.txt,0.026567,35,32
adapted_instance276_m=2_n=15_l=15_c=10_s=2_1.txt,0.023053,36,33
adapted_instance276_m=2_n=15_l=15_c=10_s=2_2.txt,0.011143,36,34
adapted_instance276_m=2_n=15_l=15_c=10_s=2_3.txt,0.015139,38,33
adapted_instance276_m=2_n=15_l=15_c=10_s=2_4.txt,0.01455,40,34
adapted_instance276_m=2_n=15_l=15_c=10_s=2_5.txt,0.010446,36,33
adapted_instance276_m=2_n=15_l=15_c=10_s=2_6.txt,0.120348,35,34
adapted_instance276_m=2_n=15_l=15_c=10_s=2_7.txt,0.023096,36,33
adapted_instance276_m=2_n=15_l=15_c=10_s=2_8.txt,0.024126,38,34
adapted_instance276_m=2_n=15_l=15_c=10_s=2_9.txt,0.049718,38,33
adapted_instance276_m=2_n=15_l=15_c=10_s=2_10.txt,0.017258,36,33
adapted_instance278_m=2_n=15_l=15_c=10_s=1_1.txt,0.011033,37,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_2.txt,0.014755,36,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_3.txt,0.026788,34,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_4.txt,0.030563,37,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_5.txt,0.012199,35,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_6.txt,0.031882,35,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_7.txt,0.017036,39,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_8.txt,0.011666,37,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_9.txt,0.038735,37,34
adapted_instance278_m=2_n=15_l=15_c=10_s=1_10.txt,0.02507,37,34
adapted_instance280_m=2_n=15_l=15_c=10_s=0_1.txt,0.089558,39,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_2.txt,0.027637,41,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_3.txt,0.056828,40,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_4.txt,0.031332,38,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_5.txt,0.014554,40,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_6.txt,0.064384,39,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_7.txt,0.019584,40,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_8.txt,0.037962,39,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_9.txt,0.012037,40,38
adapted_instance280_m=2_n=15_l=15_c=10_s=0_10.txt,0.097372,39,38
adapted_instance282_m=2_n=15_l=15_c=10_s=2_1.txt,0.012556,38,34
adapted_instance282_m=2_n=15_l=15_c=10_s=2_2.txt,0.04559,37,34
adapted_instance282_m=2_n=15_l=15_c=10_s=2_3.txt,0.017719,39,34
adapted_instance282_m=2_n=15_l=15_c=10_s=2_4.txt,0.010292,36,35
adapted_instance282_m=2_n=15_l=15_c=10_s=2_5.txt,0.110458,38,35
adapted_instance282_m=2_n=15_l=15_c=10_s=2_6.txt,0.019545,40,34
adapted_instance282_m=2_n=15_l=15_c=10_s=2_7.txt,0.036349,35,34
adapted_instance282_m=2_n=15_l=15_c=10_s=2_8.txt,0.041939,39,35
adapted_instance282_m=2_n=15_l=15_c=10_s=2_9.txt,0.033644,37,34
adapted_instance282_m=2_n=15_l=15_c=10_s=2_10.txt,0.012466,36,35
adapted_instance284_m=2_n=15_l=15_c=10_s=1_1.txt,0.017987,38,35
adapted_instance284_m=2_n=15_l=15_c=10_s=1_2.txt,0.046144,40,35
adapted_instance284_m=2_n=15_l=15_c=10_s=1_3.txt,0.015037,38,35
adapted_instance284_m=2_n=15_l=15_c=10_s=1_4.txt,0.026034,38,34
adapted_instance284_m=2_n=15_l=15_c=10_s=1_5.txt,0.012054,39,36
adapted_instance284_m=2_n=15_l=15_c=10_s=1_6.txt,0.016327,40,35
adapted_instance284_m=2_n=15_l=15_c=10_s=1_7.txt,0.01453,39,34
adapted_instance284_m=2_n=15_l=15_c=10_s=1_8.txt,0.014727,40,34
adapted_instance284_m=2_n=15_l=15_c=10_s=1_9.txt,0.117056,40,34
adapted_instance284_m=2_n=15_l=15_c=10_s=1_10.txt,0.012307,38,34
adapted_instance286_m=2_n=15_l=15_c=10_s=0_1.txt,0.059764,35,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_2.txt,0.017074,33,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_3.txt,0.034475,33,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_4.txt,0.006443,33,33
adapted_instance286_m=2_n=15_l=15_c=10_s=0_5.txt,0.013486,34,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_6.txt,0.015677,36,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_7.txt,0.010346,34,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_8.txt,0.010578,33,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_9.txt,0.107799,36,32
adapted_instance286_m=2_n=15_l=15_c=10_s=0_10.txt,0.011183,34,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_1.txt,0.010294,35,33
adapted_instance288_m=2_n=15_l=15_c=10_s=2_2.txt,0.030646,36,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_3.txt,0.020536,35,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_4.txt,0.010786,35,33
adapted_instance288_m=2_n=15_l=15_c=10_s=2_5.txt,0.037677,36,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_6.txt,0.052627,34,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_7.txt,0.012993,38,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_8.txt,0.116509,35,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_9.txt,0.071562,38,32
adapted_instance288_m=2_n=15_l=15_c=10_s=2_10.txt,0.037194,36,32
adapted_instance290_m=2_n=15_l=15_c=10_s=1_1.txt,0.024527,36,31
adapted_instance290_m=2_n=15_l=15_c=10_s=1_2.txt,0.039788,35,32
adapted_instance290_m=2_n=15_l=15_c=10_s=1_3.txt,0.031745,35,31
adapted_instance290_m=2_n=15_l=15_c=10_s=1_4.txt,0.023727,36,31
adapted_instance290_m=2_n=15_l=15_c=10_s=1_5.txt,0.020471,35,32
adapted_instance290_m=2_n=15_l=15_c=10_s=1_6.txt,0.012552,37,32
adapted_instance290_m=2_n=15_l=15_c=10_s=1_7.txt,0.013141,34,31
adapted_instance290_m=2_n=15_l=15_c=10_s=1_8.txt,0.011249,37,32
adapted_instance290_m=2_n=15_l=15_c=10_s=1_9.txt,0.0231,36,31
adapted_instance290_m=2_n=15_l=15_c=10_s=1_10.txt,0.029853,36,32
adapted_instance292_m=2_n=15_l=15_c=10_s=0_1.txt,0.011431,37,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_2.txt,0.02034,37,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_3.txt,0.041682,38,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_4.txt,0.024486,38,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_5.txt,0.038954,39,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_6.txt,0.009736,38,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_7.txt,0.116527,37,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_8.txt,0.019179,37,37
adapted_instance292_m=2_n=15_l=15_c=10_s=0_9.txt,0.010732,37,36
adapted_instance292_m=2_n=15_l=15_c=10_s=0_10.txt,0.015032,39,36
adapted_instance294_m=2_n=15_l=15_c=10_s=2_1.txt,0.005799,39,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_2.txt,0.013266,40,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_3.txt,0.010991,42,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_4.txt,0.012181,40,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_5.txt,0.011733,41,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_6.txt,0.053305,40,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_7.txt,0.013683,40,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_8.txt,0.031147,40,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_9.txt,0.019795,40,39
adapted_instance294_m=2_n=15_l=15_c=10_s=2_10.txt,0.017981,40,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_1.txt,0.006272,39,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_2.txt,0.118938,42,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_3.txt,0.005367,39,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_4.txt,0.049025,42,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_5.txt,0.011142,41,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_6.txt,0.013593,41,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_7.txt,0.014928,39,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_8.txt,0.211163,41,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_9.txt,0.010621,40,39
adapted_instance296_m=2_n=15_l=15_c=10_s=1_10.txt,0.00591,39,39
adapted_instance298_m=2_n=15_l=15_c=10_s=0_1.txt,0.09405,32,30
adapted_instance298_m=2_n=15_l=15_c=10_s=0_2.txt,0.092457,31,29
adapted_instance298_m=2_n=15_l=15_c=10_s=0_3.txt,0.049937,35,29
adapted_instance298_m=2_n=15_l=15_c=10_s=0_4.txt,0.022089,32,29
adapted_instance298_m=2_n=15_l=15_c=10_s=0_5.txt,0.026258,32,30
adapted_instance298_m=2_n=15_l=15_c=10_s=0_6.txt,0.010276,33,30
adapted_instance298_m=2_n=15_l=15_c=10_s=0_7.txt,0.016992,33,29
adapted_instance298_m=2_n=15_l=15_c=10_s=0_8.txt,0.015879,31,29
adapted_instance298_m=2_n=15_l=15_c=10_s=0_9.txt,0.03342,34,30
adapted_instance298_m=2_n=15_l=15_c=10_s=0_10.txt,0.012461,33,29
adapted_instance300_m=2_n=15_l=15_c=10_s=2_1.txt,0.039738,34,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_2.txt,0.030146,35,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_3.txt,0.011893,34,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_4.txt,0.014488,36,33
adapted_instance300_m=2_n=15_l=15_c=10_s=2_5.txt,0.010721,34,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_6.txt,0.015933,36,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_7.txt,0.01433,34,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_8.txt,0.050073,33,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_9.txt,0.027321,34,32
adapted_instance300_m=2_n=15_l=15_c=10_s=2_10.txt,0.033328,35,32
adapted_instance302_m=2_n=15_l=15_c=10_s=1_1.txt,0.104696,51,45
adapted_instance302_m=2_n=15_l=15_c=10_s=1_2.txt,0.012454,48,45
adapted_instance302_m=2_n=15_l=15_c=10_s=1_3.txt,0.032532,47,45
adapted_instance302_m=2_n=15_l=15_c=10_s=1_4.txt,0.016735,49,46
adapted_instance302_m=2_n=15_l=15_c=10_s=1_5.txt,0.016394,51,46
adapted_instance302_m=2_n=15_l=15_c=10_s=1_6.txt,0.011888,50,46
adapted_instance302_m=2_n=15_l=15_c=10_s=1_7.txt,0.043608,47,46
adapted_instance302_m=2_n=15_l=15_c=10_s=1_8.txt,0.069497,50,45
adapted_instance302_m=2_n=15_l=15_c=10_s=1_9.txt,0.015915,52,46
adapted_instance302_m=2_n=15_l=15_c=10_s=1_10.txt,0.029345,53,46
adapted_instance304_m=2_n=15_l=15_c=10_s=0_1.txt,0.016869,40,33
adapted_instance304_m=2_n=15_l=15_c=10_s=0_2.txt,0.112187,41,33
adapted_instance304_m=2_n=15_l=15_c=10_s=0_3.txt,0.013276,38,33
adapted_instance304_m=2_n=15_l=15_c=10_s=0_4.txt,0.018505,37,34
adapted_instance304_m=2_n=15_l=15_c=10_s=0_5.txt,0.018893,43,32
adapted_instance304_m=2_n=15_l=15_c=10_s=0_6.txt,0.062656,40,34
adapted_instance304_m=2_n=15_l=15_c=10_s=0_7.txt,0.012095,42,34
adapted_instance304_m=2_n=15_l=15_c=10_s=0_8.txt,0.078021,38,34
adapted_instance304_m=2_n=15_l=15_c=10_s=0_9.txt,0.032733,39,35
adapted_instance304_m=2_n=15_l=15_c=10_s=0_10.txt,0.031353,40,33
adapted_instance306_m=2_n=15_l=15_c=10_s=2_1.txt,0.017953,43,37
adapted_instance306_m=2_n=15_l=15_c=10_s=2_2.txt,0.087409,43,39
adapted_instance306_m=2_n=15_l=15_c=10_s=2_3.txt,0.106871,41,37
adapted_instance306_m=2_n=15_l=15_c=10_s=2_4.txt,0.044653,46,37
adapted_instance306_m=2_n=15_l=15_c=10_s=2_5.txt,0.057051,42,37
adapted_instance306_m=2_n=15_l=15_c=10_s=2_6.txt,0.093542,43,37
adapted_instance306_m=2_n=15_l=15_c=10_s=2_7.txt,0.018882,42,38
adapted_instance306_m=2_n=15_l=15_c=10_s=2_8.txt,0.111034,43,36
adapted_instance306_m=2_n=15_l=15_c=10_s=2_9.txt,0.078504,45,36
adapted_instance306_m=2_n=15_l=15_c=10_s=2_10.txt,0.02337,47,38
adapted_instance308_m=2_n=15_l=15_c=10_s=1_1.txt,0.027913,49,45
