Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instance114_m=2_n=8_l=15_c=10_s=2_7.txt,0.065177,34,28
adapted_instance114_m=2_n=8_l=15_c=10_s=2_8.txt,0.012102,29,29
adapted_instance114_m=2_n=8_l=15_c=10_s=2_9.txt,0.008629,34,28
adapted_instance114_m=2_n=8_l=15_c=10_s=2_10.txt,0.052406,33,28
adapted_instance116_m=2_n=8_l=15_c=10_s=1_1.txt,0.033015,36,32
adapted_instance116_m=2_n=8_l=15_c=10_s=1_2.txt,0.014373,36,33
adapted_instance116_m=2_n=8_l=15_c=10_s=1_3.txt,0.014945,37,33
adapted_instance116_m=2_n=8_l=15_c=10_s=1_4.txt,0.022451,35,31
adapted_instance116_m=2_n=8_l=15_c=10_s=1_5.txt,0.02563,38,31
adapted_instance116_m=2_n=8_l=15_c=10_s=1_6.txt,0.019095,36,32
adapted_instance116_m=2_n=8_l=15_c=10_s=1_7.txt,0.048191,35,31
adapted_instance116_m=2_n=8_l=15_c=10_s=1_8.txt,0.029386,33,33
adapted_instance116_m=2_n=8_l=15_c=10_s=1_9.txt,0.00797,34,31
adapted_instance116_m=2_n=8_l=15_c=10_s=1_10.txt,0.011481,35,32
adapted_instance118_m=2_n=8_l=15_c=10_s=0_1.txt,0.019617,40,37
adapted_instance118_m=2_n=8_l=15_c=10_s=0_2.txt,0.013,40,36
adapted_instance118_m=2_n=8_l=15_c=10_s=0_3.txt,0.002783,39,37
adapted_instance118_m=2_n=8_l=15_c=10_s=0_4.txt,0.00748,40,36
adapted_instance118_m=2_n=8_l=15_c=10_s=0_5.txt,0.034346,39,37
adapted_instance118_m=2_n=8_l=15_c=10_s=0_6.txt,0.003397,40,36
adapted_instance118_m=2_n=8_l=15_c=10_s=0_7.txt,0.076476,40,37
adapted_instance118_m=2_n=8_l=15_c=10_s=0_8.txt,0.00767,37,36
adapted_instance118_m=2_n=8_l=15_c=10_s=0_9.txt,0.028533,41,37
adapted_instance118_m=2_n=8_l=15_c=10_s=0_10.txt,0.023924,40,36
adapted_instance120_m=2_n=8_l=15_c=10_s=2_1.txt,0.004034,39,36
adapted_instance120_m=2_n=8_l=15_c=10_s=2_2.txt,0.086315,39,36
adapted_instance120_m=2_n=8_l=15_c=10_s=2_3.txt,0.079033,39,35
adapted_instance120_m=2_n=8_l=15_c=10_s=2_4.txt,0.025849,39,35
adapted_instance120_m=2_n=8_l=15_c=10_s=2_5.txt,0.052393,37,37
adapted_instance120_m=2_n=8_l=15_c=10_s=2_6.txt,0.067002,36,36
adapted_instance120_m=2_n=8_l=15_c=10_s=2_7.txt,0.019023,38,36
adapted_instance120_m=2_n=8_l=15_c=10_s=2_8.txt,0.05928,38,37
adapted_instance120_m=2_n=8_l=15_c=10_s=2_9.txt,0.009037,38,36
adapted_instance120_m=2_n=8_l=15_c=10_s=2_10.txt,0.003919,38,36
adapted_instance122_m=2_n=8_l=20_c=10_s=1_1.txt,0.086411,49,44
adapted_instance122_m=2_n=8_l=20_c=10_s=1_2.txt,0.016572,52,45
adapted_instance122_m=2_n=8_l=20_c=10_s=1_3.txt,0.004087,51,45
adapted_instance122_m=2_n=8_l=20_c=10_s=1_4.txt,0.084599,49,45
adapted_instance122_m=2_n=8_l=20_c=10_s=1_5.txt,0.014126,50,46
adapted_instance122_m=2_n=8_l=20_c=10_s=1_6.txt,0.031038,48,44
adapted_instance122_m=2_n=8_l=20_c=10_s=1_7.txt,0.013101,52,44
adapted_instance122_m=2_n=8_l=20_c=10_s=1_8.txt,0.029933,50,45
adapted_instance122_m=2_n=8_l=20_c=10_s=1_9.txt,0.076305,51,46
adapted_instance122_m=2_n=8_l=20_c=10_s=1_10.txt,0.030853,47,43
adapted_instance124_m=2_n=8_l=20_c=10_s=0_1.txt,0.006941,51,47
adapted_instance124_m=2_n=8_l=20_c=10_s=0_2.txt,0.006278,51,49
adapted_instance124_m=2_n=8_l=20_c=10_s=0_3.txt,0.003391,53,48
adapted_instance124_m=2_n=8_l=20_c=10_s=0_4.txt,0.003244,52,49
adapted_instance124_m=2_n=8_l=20_c=10_s=0_5.txt,0.141334,53,48
adapted_instance124_m=2_n=8_l=20_c=10_s=0_6.txt,0.0697,55,47
adapted_instance124_m=2_n=8_l=20_c=10_s=0_7.txt,0.003866,51,48
adapted_instance124_m=2_n=8_l=20_c=10_s=0_8.txt,0.023258,53,48
adapted_instance124_m=2_n=8_l=20_c=10_s=0_9.txt,0.009061,52,47
adapted_instance124_m=2_n=8_l=20_c=10_s=0_10.txt,0.004756,53,49
adapted_instance126_m=2_n=8_l=20_c=10_s=2_1.txt,0.00661,53,42
adapted_instance126_m=2_n=8_l=20_c=10_s=2_2.txt,0.124205,50,42
adapted_instance126_m=2_n=8_l=20_c=10_s=2_3.txt,0.003787,48,42
adapted_instance126_m=2_n=8_l=20_c=10_s=2_4.txt,0.078709,48,43
adapted_instance126_m=2_n=8_l=20_c=10_s=2_5.txt,0.003258,50,44
adapted_instance126_m=2_n=8_l=20_c=10_s=2_6.txt,0.030118,46,43
adapted_instance126_m=2_n=8_l=20_c=10_s=2_7.txt,0.01087,49,41
adapted_instance126_m=2_n=8_l=20_c=10_s=2_8.txt,0.003071,48,46
adapted_instance126_m=2_n=8_l=20_c=10_s=2_9.txt,0.015748,47,41
adapted_instance126_m=2_n=8_l=20_c=10_s=2_10.txt,0.010806,45,41
adapted_instance128_m=2_n=8_l=20_c=10_s=1_1.txt,0.082868,51,47
adapted_instance128_m=2_n=8_l=20_c=10_s=1_2.txt,0.006483,51,48
adapted_instance128_m=2_n=8_l=20_c=10_s=1_3.txt,0.027311,53,47
adapted_instance128_m=2_n=8_l=20_c=10_s=1_4.txt,0.01508,50,48
adapted_instance128_m=2_n=8_l=20_c=10_s=1_5.txt,0.004009,53,48
adapted_instance128_m=2_n=8_l=20_c=10_s=1_6.txt,0.020166,51,47
adapted_instance128_m=2_n=8_l=20_c=10_s=1_7.txt,0.006257,51,47
adapted_instance128_m=2_n=8_l=20_c=10_s=1_8.txt,0.061457,52,49
adapted_instance128_m=2_n=8_l=20_c=10_s=1_9.txt,0.005699,50,47
adapted_instance128_m=2_n=8_l=20_c=10_s=1_10.txt,0.237619,53,48
adapted_instance12_m=2_n=8_l=15_c=5_s=2_1.txt,0.034633,26,22
adapted_instance12_m=2_n=8_l=15_c=5_s=2_2.txt,0.002041,26,24
adapted_instance12_m=2_n=8_l=15_c=5_s=2_3.txt,0.072948,26,22
adapted_instance12_m=2_n=8_l=15_c=5_s=2_4.txt,0.019477,27,22
adapted_instance12_m=2_n=8_l=15_c=5_s=2_5.txt,0.010579,24,22
adapted_instance12_m=2_n=8_l=15_c=5_s=2_6.txt,0.003167,26,23
adapted_instance12_m=2_n=8_l=15_c=5_s=2_7.txt,0.011805,27,23
adapted_instance12_m=2_n=8_l=15_c=5_s=2_8.txt,0.002232,25,23
adapted_instance12_m=2_n=8_l=15_c=5_s=2_9.txt,0.002348,29,23
adapted_instance12_m=2_n=8_l=15_c=5_s=2_10.txt,0.002032,26,23
adapted_instance130_m=2_n=8_l=20_c=10_s=0_1.txt,0.008191,46,39
adapted_instance130_m=2_n=8_l=20_c=10_s=0_2.txt,0.014622,44,39
adapted_instance130_m=2_n=8_l=20_c=10_s=0_3.txt,0.073309,47,40
adapted_instance130_m=2_n=8_l=20_c=10_s=0_4.txt,0.014274,47,40
adapted_instance130_m=2_n=8_l=20_c=10_s=0_5.txt,0.005582,43,38
adapted_instance130_m=2_n=8_l=20_c=10_s=0_6.txt,0.026,46,40
adapted_instance130_m=2_n=8_l=20_c=10_s=0_7.txt,0.003049,44,40
adapted_instance130_m=2_n=8_l=20_c=10_s=0_8.txt,0.004866,44,40
adapted_instance130_m=2_n=8_l=20_c=10_s=0_9.txt,0.005473,43,39
adapted_instance130_m=2_n=8_l=20_c=10_s=0_10.txt,0.004469,47,41
adapted_instance132_m=2_n=8_l=20_c=10_s=2_1.txt,0.004679,47,42
adapted_instance132_m=2_n=8_l=20_c=10_s=2_2.txt,0.012437,43,42
adapted_instance132_m=2_n=8_l=20_c=10_s=2_3.txt,0.070537,49,43
adapted_instance132_m=2_n=8_l=20_c=10_s=2_4.txt,0.035362,46,43
adapted_instance132_m=2_n=8_l=20_c=10_s=2_5.txt,0.02048,45,42
adapted_instance132_m=2_n=8_l=20_c=10_s=2_6.txt,0.0079,49,43
adapted_instance132_m=2_n=8_l=20_c=10_s=2_7.txt,0.003662,47,42
adapted_instance132_m=2_n=8_l=20_c=10_s=2_8.txt,0.004648,45,42
adapted_instance132_m=2_n=8_l=20_c=10_s=2_9.txt,0.098641,44,42
adapted_instance132_m=2_n=8_l=20_c=10_s=2_10.txt,0.016955,44,41
adapted_instance134_m=2_n=8_l=20_c=10_s=1_1.txt,0.088517,48,43
adapted_instance134_m=2_n=8_l=20_c=10_s=1_2.txt,0.018793,49,42
adapted_instance134_m=2_n=8_l=20_c=10_s=1_3.txt,0.077344,47,46
adapted_instance134_m=2_n=8_l=20_c=10_s=1_4.txt,0.005545,45,43
adapted_instance134_m=2_n=8_l=20_c=10_s=1_5.txt,0.009769,51,44
adapted_instance134_m=2_n=8_l=20_c=10_s=1_6.txt,0.006871,49,45
adapted_instance134_m=2_n=8_l=20_c=10_s=1_7.txt,0.006985,48,43
adapted_instance134_m=2_n=8_l=20_c=10_s=1_8.txt,0.003327,45,42
adapted_instance134_m=2_n=8_l=20_c=10_s=1_9.txt,0.017119,47,43
adapted_instance134_m=2_n=8_l=20_c=10_s=1_10.txt,0.045103,50,43
adapted_instance136_m=2_n=8_l=20_c=10_s=0_1.txt,0.021121,45,41
adapted_instance136_m=2_n=8_l=20_c=10_s=0_2.txt,0.016094,46,41
adapted_instance136_m=2_n=8_l=20_c=10_s=0_3.txt,0.00305,48,42
adapted_instance136_m=2_n=8_l=20_c=10_s=0_4.txt,0.065071,49,42
adapted_instance136_m=2_n=8_l=20_c=10_s=0_5.txt,0.005902,48,41
adapted_instance136_m=2_n=8_l=20_c=10_s=0_6.txt,0.009679,47,41
adapted_instance136_m=2_n=8_l=20_c=10_s=0_7.txt,0.014354,47,41
adapted_instance136_m=2_n=8_l=20_c=10_s=0_8.txt,0.003581,47,43
adapted_instance136_m=2_n=8_l=20_c=10_s=0_9.txt,0.00353,47,43
adapted_instance136_m=2_n=8_l=20_c=10_s=0_10.txt,0.005241,44,41
adapted_instance138_m=2_n=8_l=20_c=10_s=2_1.txt,0.010138,45,43
adapted_instance138_m=2_n=8_l=20_c=10_s=2_2.txt,0.006588,50,43
adapted_instance138_m=2_n=8_l=20_c=10_s=2_3.txt,0.020612,49,43
adapted_instance138_m=2_n=8_l=20_c=10_s=2_4.txt,0.048355,45,42
adapted_instance138_m=2_n=8_l=20_c=10_s=2_5.txt,0.017235,46,41
adapted_instance138_m=2_n=8_l=20_c=10_s=2_6.txt,0.014391,49,41
adapted_instance138_m=2_n=8_l=20_c=10_s=2_7.txt,0.064854,47,42
adapted_instance138_m=2_n=8_l=20_c=10_s=2_8.txt,0.024405,44,41
adapted_instance138_m=2_n=8_l=20_c=10_s=2_9.txt,0.013355,51,41
adapted_instance138_m=2_n=8_l=20_c=10_s=2_10.txt,0.003087,47,41
adapted_instance140_m=2_n=8_l=20_c=10_s=1_1.txt,0.084025,48,40
adapted_instance140_m=2_n=8_l=20_c=10_s=1_2.txt,0.030236,50,39
adapted_instance140_m=2_n=8_l=20_c=10_s=1_3.txt,0.003207,43,40
adapted_instance140_m=2_n=8_l=20_c=10_s=1_4.txt,0.006182,49,42
adapted_instance140_m=2_n=8_l=20_c=10_s=1_5.txt,0.003469,45,41
adapted_instance140_m=2_n=8_l=20_c=10_s=1_6.txt,0.013385,49,41
adapted_instance140_m=2_n=8_l=20_c=10_s=1_7.txt,0.006867,48,42
adapted_instance140_m=2_n=8_l=20_c=10_s=1_8.txt,0.029474,44,39
adapted_instance140_m=2_n=8_l=20_c=10_s=1_9.txt,0.036017,48,39
adapted_instance140_m=2_n=8_l=20_c=10_s=1_10.txt,0.004892,51,40
adapted_instance142_m=2_n=8_l=20_c=10_s=0_1.txt,0.011462,45,39
adapted_instance142_m=2_n=8_l=20_c=10_s=0_2.txt,0.015634,48,39
adapted_instance142_m=2_n=8_l=20_c=10_s=0_3.txt,0.056482,48,41
adapted_instance142_m=2_n=8_l=20_c=10_s=0_4.txt,0.018081,44,42
adapted_instance142_m=2_n=8_l=20_c=10_s=0_5.txt,0.042484,43,43
adapted_instance142_m=2_n=8_l=20_c=10_s=0_6.txt,0.020591,43,41
adapted_instance142_m=2_n=8_l=20_c=10_s=0_7.txt,0.008868,42,41
adapted_instance142_m=2_n=8_l=20_c=10_s=0_8.txt,0.017036,46,43
adapted_instance142_m=2_n=8_l=20_c=10_s=0_9.txt,0.00624,47,40
adapted_instance142_m=2_n=8_l=20_c=10_s=0_10.txt,0.020014,45,40
adapted_instance144_m=2_n=8_l=20_c=10_s=2_1.txt,0.020284,48,42
adapted_instance144_m=2_n=8_l=20_c=10_s=2_2.txt,0.07136,48,43
adapted_instance144_m=2_n=8_l=20_c=10_s=2_3.txt,0.050705,45,42
adapted_instance144_m=2_n=8_l=20_c=10_s=2_4.txt,0.019337,47,42
adapted_instance144_m=2_n=8_l=20_c=10_s=2_5.txt,0.005556,45,43
adapted_instance144_m=2_n=8_l=20_c=10_s=2_6.txt,0.033162,50,44
adapted_instance144_m=2_n=8_l=20_c=10_s=2_7.txt,0.330662,48,42
adapted_instance144_m=2_n=8_l=20_c=10_s=2_8.txt,0.03845,51,42
adapted_instance144_m=2_n=8_l=20_c=10_s=2_9.txt,0.01722,47,43
adapted_instance144_m=2_n=8_l=20_c=10_s=2_10.txt,0.016058,46,42
adapted_instance146_m=2_n=8_l=20_c=10_s=1_1.txt,0.068404,49,43
adapted_instance146_m=2_n=8_l=20_c=10_s=1_2.txt,0.025016,50,40
adapted_instance146_m=2_n=8_l=20_c=10_s=1_3.txt,0.014966,46,41
adapted_instance146_m=2_n=8_l=20_c=10_s=1_4.txt,0.016408,47,42
adapted_instance146_m=2_n=8_l=20_c=10_s=1_5.txt,0.008651,46,41
adapted_instance146_m=2_n=8_l=20_c=10_s=1_6.txt,0.066875,45,41
adapted_instance146_m=2_n=8_l=20_c=10_s=1_7.txt,0.013552,46,40
adapted_instance146_m=2_n=8_l=20_c=10_s=1_8.txt,0.020874,47,42
adapted_instance146_m=2_n=8_l=20_c=10_s=1_9.txt,0.003212,50,42
adapted_instance146_m=2_n=8_l=20_c=10_s=1_10.txt,0.050908,49,44
adapted_instance148_m=2_n=8_l=20_c=10_s=0_1.txt,0.05575,51,44
adapted_instance148_m=2_n=8_l=20_c=10_s=0_2.txt,0.004049,48,45
adapted_instance148_m=2_n=8_l=20_c=10_s=0_3.txt,0.04818,52,44
adapted_instance148_m=2_n=8_l=20_c=10_s=0_4.txt,0.009581,50,45
adapted_instance148_m=2_n=8_l=20_c=10_s=0_5.txt,0.015916,48,44
adapted_instance148_m=2_n=8_l=20_c=10_s=0_6.txt,0.041849,51,45
adapted_instance148_m=2_n=8_l=20_c=10_s=0_7.txt,0.012283,49,44
adapted_instance148_m=2_n=8_l=20_c=10_s=0_8.txt,0.009324,51,45
adapted_instance148_m=2_n=8_l=20_c=10_s=0_9.txt,0.020258,48,47
adapted_instance148_m=2_n=8_l=20_c=10_s=0_10.txt,0.030053,48,44
adapted_instance14_m=2_n=8_l=15_c=5_s=1_1.txt,0.003642,30,24
adapted_instance14_m=2_n=8_l=15_c=5_s=1_2.txt,0.002887,28,24
adapted_instance14_m=2_n=8_l=15_c=5_s=1_3.txt,0.004496,28,25
adapted_instance14_m=2_n=8_l=15_c=5_s=1_4.txt,0.071236,26,25
adapted_instance14_m=2_n=8_l=15_c=5_s=1_5.txt,0.085054,29,24
adapted_instance14_m=2_n=8_l=15_c=5_s=1_6.txt,0.011546,27,24
adapted_instance14_m=2_n=8_l=15_c=5_s=1_7.txt,0.002213,26,24
adapted_instance14_m=2_n=8_l=15_c=5_s=1_8.txt,0.020038,25,24
adapted_instance14_m=2_n=8_l=15_c=5_s=1_9.txt,0.015217,30,24
adapted_instance14_m=2_n=8_l=15_c=5_s=1_10.txt,0.012358,29,24
adapted_instance150_m=2_n=8_l=20_c=10_s=2_1.txt,0.004681,52,45
adapted_instance150_m=2_n=8_l=20_c=10_s=2_2.txt,0.008751,52,45
adapted_instance150_m=2_n=8_l=20_c=10_s=2_3.txt,0.003679,54,47
adapted_instance150_m=2_n=8_l=20_c=10_s=2_4.txt,0.044519,51,45
adapted_instance150_m=2_n=8_l=20_c=10_s=2_5.txt,0.008725,51,46
adapted_instance150_m=2_n=8_l=20_c=10_s=2_6.txt,0.003456,51,47
adapted_instance150_m=2_n=8_l=20_c=10_s=2_7.txt,0.016387,51,45
adapted_instance150_m=2_n=8_l=20_c=10_s=2_8.txt,0.01635,51,45
adapted_instance150_m=2_n=8_l=20_c=10_s=2_9.txt,0.027552,50,46
adapted_instance150_m=2_n=8_l=20_c=10_s=2_10.txt,0.042899,50,45
adapted_instance152_m=2_n=8_l=20_c=15_s=1_1.txt,0.013243,50,46
adapted_instance152_m=2_n=8_l=20_c=15_s=1_2.txt,0.00277,51,46
adapted_instance152_m=2_n=8_l=20_c=15_s=1_3.txt,0.005381,50,46
adapted_instance152_m=2_n=8_l=20_c=15_s=1_4.txt,0.006989,50,45
adapted_instance152_m=2_n=8_l=20_c=15_s=1_5.txt,0.004498,46,45
adapted_instance152_m=2_n=8_l=20_c=15_s=1_6.txt,0.048565,47,45
adapted_instance152_m=2_n=8_l=20_c=15_s=1_7.txt,0.005288,49,45
adapted_instance152_m=2_n=8_l=20_c=15_s=1_8.txt,0.007475,49,45
adapted_instance152_m=2_n=8_l=20_c=15_s=1_9.txt,0.024071,48,43
adapted_instance152_m=2_n=8_l=20_c=15_s=1_10.txt,0.007634,47,44
adapted_instance154_m=2_n=8_l=20_c=15_s=0_1.txt,0.05218,47,44
adapted_instance154_m=2_n=8_l=20_c=15_s=0_2.txt,0.023455,47,45
adapted_instance154_m=2_n=8_l=20_c=15_s=0_3.txt,0.00258,50,44
adapted_instance154_m=2_n=8_l=20_c=15_s=0_4.txt,0.002667,46,44
adapted_instance154_m=2_n=8_l=20_c=15_s=0_5.txt,0.007097,53,44
adapted_instance154_m=2_n=8_l=20_c=15_s=0_6.txt,0.066489,50,44
adapted_instance154_m=2_n=8_l=20_c=15_s=0_7.txt,0.002728,50,45
adapted_instance154_m=2_n=8_l=20_c=15_s=0_8.txt,0.002654,48,46
adapted_instance154_m=2_n=8_l=20_c=15_s=0_9.txt,0.006595,48,44
adapted_instance154_m=2_n=8_l=20_c=15_s=0_10.txt,0.004781,48,44
adapted_instance156_m=2_n=8_l=20_c=15_s=2_1.txt,0.056424,49,46
adapted_instance156_m=2_n=8_l=20_c=15_s=2_2.txt,0.014489,52,46
adapted_instance156_m=2_n=8_l=20_c=15_s=2_3.txt,0.318801,50,45
adapted_instance156_m=2_n=8_l=20_c=15_s=2_4.txt,0.006078,45,44
adapted_instance156_m=2_n=8_l=20_c=15_s=2_5.txt,0.008675,52,46
adapted_instance156_m=2_n=8_l=20_c=15_s=2_6.txt,0.012527,50,44
adapted_instance156_m=2_n=8_l=20_c=15_s=2_7.txt,0.018297,48,46
adapted_instance156_m=2_n=8_l=20_c=15_s=2_8.txt,0.002906,47,44
adapted_instance156_m=2_n=8_l=20_c=15_s=2_9.txt,0.019468,49,46
adapted_instance156_m=2_n=8_l=20_c=15_s=2_10.txt,0.002867,49,44
adapted_instance158_m=2_n=8_l=20_c=15_s=1_1.txt,0.069556,62,56
adapted_instance158_m=2_n=8_l=20_c=15_s=1_2.txt,0.006067,64,58
adapted_instance158_m=2_n=8_l=20_c=15_s=1_3.txt,0.019103,56,56
adapted_instance158_m=2_n=8_l=20_c=15_s=1_4.txt,0.004251,61,57
adapted_instance158_m=2_n=8_l=20_c=15_s=1_5.txt,0.017661,62,57
adapted_instance158_m=2_n=8_l=20_c=15_s=1_6.txt,0.00376,61,58
adapted_instance158_m=2_n=8_l=20_c=15_s=1_7.txt,0.018634,62,57
adapted_instance158_m=2_n=8_l=20_c=15_s=1_8.txt,0.005055,61,57
adapted_instance158_m=2_n=8_l=20_c=15_s=1_9.txt,0.013428,62,57
adapted_instance158_m=2_n=8_l=20_c=15_s=1_10.txt,0.017643,63,58
adapted_instance160_m=2_n=8_l=20_c=15_s=0_1.txt,0.00801,67,61
