Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_4.txt,96.5419,769,700
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_5.txt,95.8618,760,687
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_6.txt,138.372,766,688
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_7.txt,118.924,760,682
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_8.txt,99.8704,764,689
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_9.txt,146.051,770,683
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_10.txt,92.7757,772,694
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_1.txt,73.981,401,339
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_2.txt,76.0714,412,344
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_3.txt,80.8624,397,341
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_4.txt,75.008,395,330
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_5.txt,70.7483,395,339
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_6.txt,59.5681,396,344
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_7.txt,51.6202,395,347
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_8.txt,99.7232,408,329
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_9.txt,65.1767,398,334
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_10.txt,76.4496,398,329
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_1.txt,64.5561,402,346
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_2.txt,76.7986,391,327
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_3.txt,59.809,401,340
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_4.txt,91.1222,402,329
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_5.txt,60.9239,391,338
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_6.txt,77.1194,383,333
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_7.txt,54.7207,402,343
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_8.txt,97.3616,397,321
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_9.txt,58.0895,398,341
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_10.txt,58.8162,402,349
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_1.txt,97.0897,835,741
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_2.txt,78.3704,846,752
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_3.txt,93.7248,841,748
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_4.txt,115.153,844,744
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_5.txt,80.9742,838,756
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_6.txt,69.0403,823,752
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_7.txt,57.1291,843,769
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_8.txt,70.1113,845,766
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_9.txt,98.3929,840,760
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_10.txt,64.7588,840,759
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_1.txt,58.0443,805,752
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_2.txt,74.8102,841,744
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_3.txt,108.456,836,729
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_4.txt,110.47,817,738
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_5.txt,120.875,855,731
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_6.txt,91.6115,814,742
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_7.txt,95.2654,824,740
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_8.txt,82.1891,839,740
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_9.txt,79.734,820,745
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_10.txt,96.6364,813,734
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_1.txt,86.7142,1287,1199
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_2.txt,122.92,1306,1202
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_3.txt,158.275,1300,1189
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_4.txt,129.98,1321,1191
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_5.txt,131.364,1338,1199
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_6.txt,130.185,1315,1206
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_7.txt,128.053,1275,1182
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_8.txt,106.633,1300,1188
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_9.txt,139.667,1309,1197
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_10.txt,144.183,1306,1181
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_1.txt,116.764,1311,1206
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_2.txt,107.291,1328,1211
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_3.txt,132.673,1326,1203
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_4.txt,133.656,1284,1187
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_5.txt,125.983,1315,1205
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_6.txt,188.186,1312,1179
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_7.txt,109.186,1316,1210
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_8.txt,108.966,1316,1208
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_9.txt,164.605,1320,1190
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_10.txt,163.257,1319,1198
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_1.txt,48.0305,447,374
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_2.txt,61.079,445,382
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_3.txt,72.3477,432,370
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_4.txt,72.9368,440,374
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_5.txt,67.4484,438,382
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_6.txt,63.1322,433,380
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_7.txt,58.1159,435,370
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_8.txt,77.6496,448,372
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_9.txt,95.4034,437,369
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_10.txt,72.8082,438,372
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_1.txt,84.3022,425,363
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_2.txt,92.0199,438,362
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_3.txt,63.7481,425,367
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_4.txt,90.358,435,363
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_5.txt,90.5967,433,359
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_6.txt,81.2509,434,362
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_7.txt,61.7249,439,373
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_8.txt,74.8392,426,365
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_9.txt,74.0338,443,372
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_10.txt,104.449,439,360
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_1.txt,121.656,741,649
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_2.txt,72.0254,738,666
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_3.txt,122.554,735,651
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_4.txt,76.1495,736,679
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_5.txt,105.582,741,653
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_6.txt,74.2261,720,655
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_7.txt,102.674,751,665
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_8.txt,89.6358,747,670
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_9.txt,124.014,729,659
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_10.txt,136.797,750,664
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_1.txt,100.043,707,619
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_2.txt,85.2282,701,624
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_3.txt,62.9881,685,622
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_4.txt,113.737,687,615
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_5.txt,128.221,704,623
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_6.txt,113.888,686,620
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_7.txt,113.012,684,608
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_8.txt,113.446,688,606
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_9.txt,115.744,702,609
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_10.txt,102.915,704,613
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_1.txt,131.521,709,639
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_2.txt,85.3724,704,647
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_3.txt,55.377,700,656
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_4.txt,97.5782,718,642
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_5.txt,107.351,722,643
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_6.txt,89.3165,715,653
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_7.txt,88.713,716,647
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_8.txt,111.3,723,636
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_9.txt,84.6271,715,654
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_10.txt,86.0389,715,651
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_1.txt,104.742,763,687
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_2.txt,152.508,763,679
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_3.txt,94.3618,773,690
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_4.txt,83.317,767,695
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_5.txt,116.609,779,689
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_6.txt,95.8102,772,705
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_7.txt,101.695,771,690
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_8.txt,138.803,769,687
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_9.txt,94.5983,763,700
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_10.txt,108.008,781,683
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_1.txt,94.0245,725,649
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_2.txt,111.076,731,653
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_3.txt,92.3038,722,652
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_4.txt,77.3288,735,654
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_5.txt,148.803,739,649
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_6.txt,125.787,740,644
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_7.txt,135.495,728,646
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_8.txt,98.1779,730,655
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_9.txt,109.437,734,656
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_10.txt,72.0239,711,652
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_1.txt,131.333,1508,1385
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_2.txt,165.805,1501,1381
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_3.txt,128.45,1503,1388
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_4.txt,126.528,1481,1388
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_5.txt,119.47,1489,1378
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_6.txt,146.693,1470,1377
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_7.txt,124.183,1482,1383
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_8.txt,156.001,1495,1377
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_9.txt,110.467,1485,1391
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_10.txt,135.916,1509,1393
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_1.txt,154.366,1378,1259
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_2.txt,120.653,1379,1274
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_3.txt,123.739,1389,1263
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_4.txt,140.436,1372,1259
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_5.txt,150.244,1398,1267
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_6.txt,153.136,1385,1255
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_7.txt,115.08,1404,1274
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_8.txt,134.29,1377,1263
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_9.txt,141.533,1369,1261
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_10.txt,138.375,1376,1256
