Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instanceLarge1004_m=7_n=200_l=30_c=20_s=1_8.txt,97.6727,1674,1456
adapted_instanceLarge1004_m=7_n=200_l=30_c=20_s=1_9.txt,123.214,1646,1477
adapted_instanceLarge1004_m=7_n=200_l=30_c=20_s=1_10.txt,119.802,1657,1459
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_1.txt,123.162,1645,1460
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_2.txt,148.299,1672,1473
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_3.txt,98.948,1678,1476
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_4.txt,125.783,1665,1475
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_5.txt,97.4879,1656,1487
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_6.txt,149.145,1680,1492
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_7.txt,100.594,1663,1480
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_8.txt,146.129,1630,1468
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_9.txt,100.248,1653,1479
adapted_instanceLarge1006_m=7_n=200_l=30_c=20_s=0_10.txt,97.7394,1676,1459
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_1.txt,122.297,1684,1472
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_2.txt,98.0087,1679,1469
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_3.txt,124.025,1647,1473
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_4.txt,98.0212,1664,1467
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_5.txt,98.7094,1682,1471
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_6.txt,75.3551,1672,1470
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_7.txt,170.926,1664,1477
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_8.txt,123.136,1653,1475
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_9.txt,122.434,1643,1467
adapted_instanceLarge1008_m=7_n=200_l=30_c=20_s=2_10.txt,99.2016,1660,1481
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_1.txt,99.4,1648,1460
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_2.txt,122.036,1645,1443
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_3.txt,122.553,1632,1447
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_4.txt,170.464,1654,1434
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_5.txt,147.481,1635,1425
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_6.txt,97.6147,1625,1447
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_7.txt,149.848,1625,1466
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_8.txt,97.8947,1606,1447
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_9.txt,123.191,1626,1462
adapted_instanceLarge1010_m=7_n=200_l=30_c=20_s=1_10.txt,121.572,1640,1440
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_1.txt,122.784,1655,1480
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_2.txt,146.778,1654,1481
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_3.txt,123.119,1654,1491
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_4.txt,123.563,1697,1484
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_5.txt,147.007,1649,1476
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_6.txt,148.075,1660,1477
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_7.txt,148.197,1640,1469
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_8.txt,146.492,1658,1466
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_9.txt,169.659,1656,1476
adapted_instanceLarge1012_m=7_n=200_l=30_c=20_s=0_10.txt,97.9194,1664,1462
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_1.txt,123.137,1669,1518
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_2.txt,123.74,1707,1509
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_3.txt,98.0274,1686,1515
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_4.txt,123.07,1701,1520
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_5.txt,147.747,1679,1491
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_6.txt,149.41,1674,1521
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_7.txt,123.449,1678,1514
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_8.txt,98.6399,1715,1507
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_9.txt,98.0609,1687,1531
adapted_instanceLarge1014_m=7_n=200_l=30_c=20_s=2_10.txt,99.6318,1707,1521
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_1.txt,146.788,1627,1433
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_2.txt,144.106,1610,1433
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_3.txt,147.1,1644,1435
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_4.txt,123.542,1615,1433
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_5.txt,123.466,1638,1462
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_6.txt,121.729,1613,1429
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_7.txt,98.441,1662,1439
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_8.txt,145.334,1629,1437
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_9.txt,123.489,1626,1450
adapted_instanceLarge1016_m=7_n=200_l=30_c=20_s=1_10.txt,99.6175,1652,1444
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_1.txt,74.0725,1555,1396
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_2.txt,122.955,1570,1390
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_3.txt,173.078,1591,1393
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_4.txt,97.4028,1560,1388
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_5.txt,121.652,1591,1385
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_6.txt,123.611,1566,1389
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_7.txt,99.1084,1579,1408
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_8.txt,100.679,1568,1405
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_9.txt,123.252,1583,1388
adapted_instanceLarge1018_m=7_n=200_l=30_c=20_s=0_10.txt,123.562,1592,1397
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_1.txt,99.7755,1655,1467
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_2.txt,146.007,1634,1448
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_3.txt,123.153,1635,1443
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_4.txt,97.2982,1641,1440
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_5.txt,97.9041,1622,1437
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_6.txt,123.177,1616,1457
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_7.txt,100.33,1643,1460
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_8.txt,123.069,1658,1454
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_9.txt,98.5164,1628,1441
adapted_instanceLarge1020_m=7_n=200_l=30_c=20_s=2_10.txt,97.7671,1642,1451
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_1.txt,164.946,1307,1141
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_2.txt,197.627,1280,1132
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_3.txt,165.309,1290,1142
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_4.txt,164.561,1328,1134
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_5.txt,164.285,1280,1132
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_6.txt,195.498,1296,1142
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_7.txt,99.9727,1296,1160
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_8.txt,166.591,1314,1147
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_9.txt,198.7,1306,1143
adapted_instanceLarge1022_m=7_n=200_l=40_c=20_s=1_10.txt,231.838,1318,1137
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_1.txt,164.577,1300,1137
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_2.txt,131.109,1295,1142
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_3.txt,133.289,1306,1145
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_4.txt,165.537,1302,1165
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_5.txt,130.753,1301,1140
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_6.txt,163.723,1294,1149
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_7.txt,195.023,1296,1143
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_8.txt,130.788,1294,1141
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_9.txt,129.666,1267,1134
adapted_instanceLarge1024_m=7_n=200_l=40_c=20_s=0_10.txt,195.198,1313,1129
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_1.txt,132.647,1304,1165
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_2.txt,132.222,1334,1178
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_3.txt,163.597,1311,1168
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_4.txt,194.734,1322,1152
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_5.txt,131.889,1329,1159
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_6.txt,164.212,1341,1176
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_7.txt,133.025,1323,1175
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_8.txt,132.912,1336,1173
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_9.txt,164.736,1319,1174
adapted_instanceLarge1026_m=7_n=200_l=40_c=20_s=2_10.txt,165.368,1328,1180
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_1.txt,97.6587,1294,1136
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_2.txt,131.615,1298,1149
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_3.txt,166.273,1292,1152
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_4.txt,130.504,1301,1126
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_5.txt,163.396,1297,1130
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_6.txt,131.976,1298,1133
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_7.txt,164.208,1297,1138
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_8.txt,195.917,1278,1130
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_9.txt,165.319,1289,1156
adapted_instanceLarge1028_m=7_n=200_l=40_c=20_s=1_10.txt,132.191,1312,1148
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_1.txt,164.285,1351,1194
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_2.txt,165.869,1331,1200
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_3.txt,131.739,1321,1182
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_4.txt,130.47,1345,1187
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_5.txt,134.329,1352,1200
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_6.txt,130.457,1351,1192
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_7.txt,162.446,1330,1170
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_8.txt,193.982,1340,1177
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_9.txt,164.83,1360,1191
adapted_instanceLarge1030_m=7_n=200_l=40_c=20_s=0_10.txt,132.989,1344,1210
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_1.txt,165.038,1286,1126
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_2.txt,132.158,1291,1129
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_3.txt,132.946,1265,1126
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_4.txt,164.513,1253,1119
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_5.txt,163.935,1272,1124
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_6.txt,195.829,1292,1136
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_7.txt,131.978,1270,1130
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_8.txt,98.0395,1279,1124
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_9.txt,163.489,1288,1110
adapted_instanceLarge1032_m=7_n=200_l=40_c=20_s=2_10.txt,164.093,1274,1125
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_1.txt,99.0781,1350,1195
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_2.txt,167.76,1336,1177
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_3.txt,173.328,1347,1176
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_4.txt,132.44,1335,1210
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_5.txt,132.025,1351,1188
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_6.txt,131.721,1344,1184
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_7.txt,131.157,1325,1188
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_8.txt,131.971,1329,1180
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_9.txt,166.274,1357,1198
adapted_instanceLarge1034_m=7_n=200_l=40_c=20_s=1_10.txt,162.531,1308,1171
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_1.txt,100.147,1361,1177
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_2.txt,194.863,1333,1171
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_3.txt,165.298,1358,1183
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_4.txt,164.599,1325,1184
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_5.txt,130.524,1320,1178
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_6.txt,196.325,1340,1161
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_7.txt,133.238,1331,1182
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_8.txt,131.869,1324,1172
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_9.txt,168.361,1328,1177
adapted_instanceLarge1036_m=7_n=200_l=40_c=20_s=0_10.txt,135.765,1313,1185
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_1.txt,132.083,1385,1216
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_2.txt,198.924,1361,1215
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_3.txt,165.763,1392,1209
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_4.txt,165.016,1373,1207
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_5.txt,200.411,1384,1209
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_6.txt,134.127,1358,1222
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_7.txt,132.409,1388,1216
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_8.txt,196.983,1356,1206
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_9.txt,164.638,1376,1225
adapted_instanceLarge1038_m=7_n=200_l=40_c=20_s=2_10.txt,164.738,1364,1192
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_1.txt,131.569,1412,1244
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_2.txt,134.873,1397,1256
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_3.txt,195.677,1380,1233
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_4.txt,164.873,1399,1237
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_5.txt,133.743,1390,1267
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_6.txt,131.732,1402,1239
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_7.txt,163.107,1405,1255
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_8.txt,131.352,1393,1247
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_9.txt,132.353,1390,1256
adapted_instanceLarge1040_m=7_n=200_l=40_c=20_s=1_10.txt,162.721,1389,1231
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_1.txt,196.164,1286,1096
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_2.txt,166.241,1271,1125
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_3.txt,131.208,1255,1109
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_4.txt,130.492,1239,1108
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_5.txt,132.879,1276,1112
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_6.txt,132.475,1262,1103
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_7.txt,140.686,1282,1119
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_8.txt,132.459,1268,1128
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_9.txt,130.824,1286,1109
adapted_instanceLarge1042_m=7_n=200_l=40_c=20_s=0_10.txt,161.598,1251,1092
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_1.txt,131.901,1321,1144
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_2.txt,134.329,1290,1164
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_3.txt,165.139,1295,1141
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_4.txt,163.874,1318,1151
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_5.txt,196.677,1312,1126
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_6.txt,164.904,1316,1135
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_7.txt,199.657,1301,1143
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_8.txt,197.682,1297,1131
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_9.txt,164.702,1306,1151
adapted_instanceLarge1044_m=7_n=200_l=40_c=20_s=2_10.txt,130.438,1306,1132
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_1.txt,131.972,1315,1150
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_2.txt,164.751,1343,1161
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_3.txt,130.653,1327,1147
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_4.txt,165.653,1317,1155
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_5.txt,232.428,1294,1161
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_6.txt,198.79,1307,1163
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_7.txt,165.746,1322,1160
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_8.txt,131.185,1306,1151
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_9.txt,197.985,1316,1165
adapted_instanceLarge1046_m=7_n=200_l=40_c=20_s=1_10.txt,194.736,1308,1154
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_1.txt,198.654,1346,1184
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_2.txt,132.424,1313,1173
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_3.txt,163.649,1324,1175
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_4.txt,167.003,1324,1197
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_5.txt,163.06,1344,1162
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_6.txt,163.025,1327,1168
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_7.txt,164.221,1334,1174
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_8.txt,163.855,1312,1184
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_9.txt,132.067,1328,1175
adapted_instanceLarge1048_m=7_n=200_l=40_c=20_s=0_10.txt,165.283,1339,1177
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_1.txt,164.597,1319,1176
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_2.txt,167.656,1328,1172
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_3.txt,131.328,1313,1176
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_4.txt,130.979,1333,1178
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_5.txt,165.082,1316,1176
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_6.txt,164.11,1330,1169
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_7.txt,163.42,1321,1173
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_8.txt,131.331,1336,1168
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_9.txt,131.721,1319,1178
adapted_instanceLarge1050_m=7_n=200_l=40_c=20_s=2_10.txt,197.618,1348,1183
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_1.txt,240.525,2661,2427
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_2.txt,174.27,2678,2458
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_3.txt,207.681,2673,2449
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_4.txt,173.072,2641,2450
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_5.txt,207.261,2695,2468
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_6.txt,174.539,2707,2450
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_7.txt,174.354,2678,2443
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_8.txt,137.586,2682,2435
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_9.txt,140.428,2669,2447
adapted_instanceLarge1052_m=7_n=200_l=40_c=30_s=1_10.txt,241.955,2690,2432
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_1.txt,208.596,2617,2365
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_2.txt,176.802,2625,2380
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_3.txt,139.402,2568,2381
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_4.txt,173.676,2632,2358
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_5.txt,139.764,2625,2386
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_6.txt,209.211,2590,2373
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_7.txt,137.4,2614,2352
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_8.txt,208.588,2598,2353
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_9.txt,173.737,2587,2366
adapted_instanceLarge1054_m=7_n=200_l=40_c=30_s=0_10.txt,172.639,2603,2373
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_1.txt,211.288,2494,2294
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_2.txt,210.588,2493,2264
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_3.txt,142.627,2508,2261
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_4.txt,173.246,2526,2276
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_5.txt,172.439,2501,2275
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_6.txt,139.982,2478,2286
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_7.txt,137.445,2496,2275
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_8.txt,140.157,2488,2292
adapted_instanceLarge1056_m=7_n=200_l=40_c=30_s=2_9.txt,205.308,2514,2256
