Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_3.txt,0.049867,58,50
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_4.txt,0.141847,56,51
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_5.txt,0.135801,58,51
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_6.txt,0.061305,55,50
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_7.txt,0.074995,59,53
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_8.txt,0.103355,56,51
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_9.txt,0.049054,57,52
adapted_instance1032_m=3_n=25_l=15_c=10_s=2_10.txt,0.064516,52,51
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_1.txt,0.073878,48,44
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_2.txt,0.11019,49,44
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_3.txt,0.058227,49,44
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_4.txt,0.067248,49,44
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_5.txt,0.116535,47,44
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_6.txt,0.052568,47,43
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_7.txt,0.091326,46,43
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_8.txt,0.076711,47,43
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_9.txt,0.103657,48,44
adapted_instance1034_m=3_n=25_l=15_c=10_s=1_10.txt,0.083566,50,43
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_1.txt,0.060262,46,43
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_2.txt,0.088583,48,42
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_3.txt,0.063611,52,43
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_4.txt,0.058145,47,43
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_5.txt,0.091976,49,41
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_6.txt,0.060154,47,42
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_7.txt,0.103768,50,42
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_8.txt,0.044292,49,42
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_9.txt,0.052004,48,41
adapted_instance1036_m=3_n=25_l=15_c=10_s=0_10.txt,0.248824,50,41
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_1.txt,0.075768,46,43
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_2.txt,0.065625,48,44
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_3.txt,0.094335,48,44
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_4.txt,0.082065,47,43
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_5.txt,0.133182,49,43
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_6.txt,0.091828,46,44
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_7.txt,0.06197,49,45
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_8.txt,0.07374,48,41
adapted_instance1038_m=3_n=25_l=15_c=10_s=2_9.txt,0.097493,47,42
