Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_3.txt,163.477,1346,1214
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_4.txt,121.993,1345,1217
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_5.txt,148.503,1347,1215
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_6.txt,170.069,1346,1197
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_7.txt,117.361,1365,1223
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_8.txt,151.9,1356,1212
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_9.txt,194.136,1352,1196
adapted_instanceLarge460_m=4_n=100_l=40_c=30_s=0_10.txt,122.052,1352,1215
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_1.txt,138.953,1369,1247
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_2.txt,109.566,1368,1248
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_3.txt,161.741,1382,1245
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_4.txt,187.642,1366,1235
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_5.txt,174.171,1366,1221
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_6.txt,179.98,1409,1248
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_7.txt,111.25,1381,1260
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_8.txt,132.345,1378,1245
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_9.txt,137.25,1390,1246
adapted_instanceLarge462_m=4_n=100_l=40_c=30_s=2_10.txt,136.029,1369,1242
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_1.txt,174.055,1306,1160
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_2.txt,170.116,1306,1165
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_3.txt,124.004,1310,1173
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_4.txt,110.308,1304,1173
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_5.txt,108.054,1283,1171
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_6.txt,187.546,1289,1146
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_7.txt,162.008,1295,1150
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_8.txt,164.331,1275,1150
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_9.txt,152.999,1293,1153
adapted_instanceLarge474_m=4_n=100_l=40_c=30_s=2_10.txt,131.79,1285,1164
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_1.txt,81.6707,403,323
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_2.txt,76.9231,416,326
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_3.txt,103.789,406,317
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_4.txt,66.3061,388,331
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_5.txt,67.5636,400,321
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_6.txt,78.8785,394,315
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_7.txt,78.6094,405,329
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_8.txt,69.2783,396,326
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_9.txt,91.6012,397,317
adapted_instanceLarge482_m=5_n=100_l=30_c=10_s=1_10.txt,83.626,395,314
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_1.txt,104.369,877,760
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_2.txt,97.6336,871,756
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_3.txt,90.165,865,764
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_4.txt,88.5239,870,762
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_5.txt,84.6022,868,763
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_6.txt,116.281,892,760
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_7.txt,93.3538,857,767
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_8.txt,94.0969,866,759
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_9.txt,95.0171,874,766
adapted_instanceLarge516_m=5_n=100_l=30_c=20_s=2_10.txt,95.5497,885,755
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_1.txt,128.804,724,617
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_2.txt,72.708,710,641
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_3.txt,155.348,713,619
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_4.txt,105.389,721,636
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_5.txt,109.064,715,631
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_6.txt,78.5022,734,637
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_7.txt,99.323,735,622
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_8.txt,192.009,722,606
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_9.txt,159.52,714,604
adapted_instanceLarge546_m=5_n=100_l=40_c=20_s=2_10.txt,135.057,726,629
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_1.txt,139.317,769,670
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_2.txt,93.2229,759,682
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_3.txt,148.88,781,679
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_4.txt,101.655,764,676
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_5.txt,111.968,774,676
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_6.txt,127.776,781,677
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_7.txt,110.732,771,683
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_8.txt,110.004,758,682
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_9.txt,107.864,778,690
adapted_instanceLarge558_m=5_n=100_l=40_c=20_s=2_10.txt,128.977,761,678
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_1.txt,46.3513,397,331
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_2.txt,99.6118,396,314
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_3.txt,94.1063,398,316
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_4.txt,84.6291,394,315
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_5.txt,80.5968,402,317
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_6.txt,102.886,402,315
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_7.txt,75.0685,391,321
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_8.txt,91.4838,405,314
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_9.txt,56.9657,391,326
adapted_instanceLarge618_m=6_n=100_l=30_c=10_s=2_10.txt,92.7452,393,315
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_1.txt,92.2116,394,320
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_2.txt,83.6795,410,310
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_3.txt,76.2767,398,312
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_4.txt,73.699,390,323
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_5.txt,67.8032,385,316
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_6.txt,72.0977,385,319
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_7.txt,131.327,400,305
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_8.txt,100.896,399,311
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_9.txt,70.7406,396,325
adapted_instanceLarge630_m=6_n=100_l=30_c=10_s=2_10.txt,87.2712,399,314
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_1.txt,93.1721,849,741
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_2.txt,108.081,843,745
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_3.txt,95.7376,839,745
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_4.txt,103.67,840,735
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_5.txt,94.8654,858,734
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_6.txt,103.024,847,740
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_7.txt,91.0941,842,742
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_8.txt,113.993,829,728
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_9.txt,121.637,844,740
adapted_instanceLarge638_m=6_n=100_l=30_c=20_s=1_10.txt,97.4893,855,742
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_1.txt,79.5704,838,742
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_2.txt,117.378,833,703
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_3.txt,98.5762,833,733
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_4.txt,109.32,818,717
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_5.txt,94.5581,820,736
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_6.txt,79.4103,829,729
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_7.txt,112.175,837,724
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_8.txt,82.8647,829,724
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_9.txt,90.1482,837,733
adapted_instanceLarge656_m=6_n=100_l=30_c=20_s=1_10.txt,107.788,847,723
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_1.txt,147.226,1303,1177
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_2.txt,147.916,1284,1150
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_3.txt,152.265,1302,1161
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_4.txt,130.733,1299,1169
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_5.txt,100.792,1289,1175
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_6.txt,153.187,1301,1163
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_7.txt,124.428,1303,1175
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_8.txt,138.207,1303,1162
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_9.txt,125.812,1295,1179
adapted_instanceLarge708_m=6_n=100_l=40_c=30_s=2_10.txt,105.933,1283,1171
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_1.txt,180.264,1322,1167
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_2.txt,125.625,1318,1189
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_3.txt,171.611,1316,1175
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_4.txt,114.459,1306,1195
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_5.txt,132.191,1320,1184
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_6.txt,174.754,1304,1179
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_7.txt,154.9,1325,1176
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_8.txt,125.437,1316,1178
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_9.txt,137.193,1346,1188
adapted_instanceLarge710_m=6_n=100_l=40_c=30_s=1_10.txt,133.415,1319,1186
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_1.txt,94.964,438,358
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_2.txt,79.1807,439,357
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_3.txt,81.9229,441,353
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_4.txt,76.9341,431,357
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_5.txt,72.3813,443,364
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_6.txt,81.8988,449,362
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_7.txt,91.8947,446,340
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_8.txt,96.657,439,354
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_9.txt,82.9114,417,343
adapted_instanceLarge740_m=7_n=100_l=30_c=10_s=1_10.txt,51.6084,428,362
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_1.txt,97.2935,426,342
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_2.txt,96.1247,427,348
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_3.txt,91.0487,433,351
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_4.txt,88.1675,436,348
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_5.txt,106.189,436,346
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_6.txt,66.6977,434,357
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_7.txt,97.7359,442,348
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_8.txt,80.7263,425,345
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_9.txt,103.896,440,346
adapted_instanceLarge742_m=7_n=100_l=30_c=10_s=0_10.txt,91.9045,436,347
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_1.txt,143.464,733,640
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_2.txt,98.9739,728,649
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_3.txt,80.6964,747,659
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_4.txt,118.259,724,641
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_5.txt,73.9487,735,658
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_6.txt,190.5,748,631
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_7.txt,158.755,744,638
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_8.txt,127.147,737,646
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_9.txt,130.426,741,644
adapted_instanceLarge784_m=7_n=100_l=40_c=20_s=0_10.txt,155.286,741,630
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_1.txt,142.554,699,596
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_2.txt,176.397,701,586
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_3.txt,116.147,683,606
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_4.txt,114.678,692,602
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_5.txt,114.315,689,607
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_6.txt,135.08,700,603
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_7.txt,96.3555,701,614
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_8.txt,167.897,689,584
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_9.txt,167.448,693,594
adapted_instanceLarge790_m=7_n=100_l=40_c=20_s=0_10.txt,116.37,685,604
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_1.txt,140.685,724,618
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_2.txt,149.441,726,623
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_3.txt,94.1396,726,637
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_4.txt,140.031,717,627
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_5.txt,109.726,725,634
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_6.txt,120.546,714,624
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_7.txt,123.971,727,624
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_8.txt,103.908,725,636
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_9.txt,152.202,710,622
adapted_instanceLarge792_m=7_n=100_l=40_c=20_s=2_10.txt,128.831,716,623
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_1.txt,71.9901,763,687
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_2.txt,97.4427,771,682
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_3.txt,95.7664,774,680
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_4.txt,105.666,768,673
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_5.txt,118.749,774,674
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_6.txt,131.671,773,674
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_7.txt,129.883,766,660
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_8.txt,102.626,771,681
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_9.txt,76.0664,767,686
adapted_instanceLarge796_m=7_n=100_l=40_c=20_s=0_10.txt,96.6775,763,670
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_1.txt,76.0309,726,634
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_2.txt,99.3658,721,633
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_3.txt,95.703,722,636
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_4.txt,85.4969,740,644
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_5.txt,100.777,728,632
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_6.txt,88.2101,716,642
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_7.txt,93.7448,729,634
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_8.txt,114.824,741,642
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_9.txt,112.459,734,629
adapted_instanceLarge806_m=7_n=100_l=40_c=20_s=1_10.txt,92.8671,725,639
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_1.txt,132.374,1494,1372
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_2.txt,114.424,1501,1377
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_3.txt,148.662,1496,1365
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_4.txt,133.388,1510,1374
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_5.txt,100.393,1508,1372
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_6.txt,164.599,1493,1351
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_7.txt,121.886,1501,1375
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_8.txt,111.809,1504,1359
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_9.txt,120.037,1497,1373
adapted_instanceLarge826_m=7_n=100_l=40_c=30_s=0_10.txt,137.492,1531,1380
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_1.txt,138.418,1406,1247
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_2.txt,115.384,1399,1250
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_3.txt,144.73,1377,1224
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_4.txt,132.781,1361,1239
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_5.txt,148.476,1384,1231
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_6.txt,136.135,1392,1243
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_7.txt,122.752,1385,1238
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_8.txt,166.887,1390,1230
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_9.txt,125.63,1394,1240
adapted_instanceLarge834_m=7_n=100_l=40_c=30_s=2_10.txt,129.08,1396,1240
